GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
COUNTRIES,VUT,Vanuatu,2009,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2009,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,80
COUNTRIES,VUT,Vanuatu,2008,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2008,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2007,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2007,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,65
COUNTRIES,VUT,Vanuatu,2006,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,VUT,Vanuatu,2006,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2005,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2005,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,70
COUNTRIES,VUT,Vanuatu,2004,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2004,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2003,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2003,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,48
COUNTRIES,VUT,Vanuatu,2002,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,44
COUNTRIES,VUT,Vanuatu,2002,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2001,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2001,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,94
COUNTRIES,VUT,Vanuatu,2000,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,94
COUNTRIES,VUT,Vanuatu,2000,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VUT,Vanuatu,2022,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,70
COUNTRIES,VUT,Vanuatu,2022,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2021,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,50
COUNTRIES,VUT,Vanuatu,2021,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2020,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2020,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,78
COUNTRIES,VUT,Vanuatu,2019,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,80
COUNTRIES,VUT,Vanuatu,2019,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2018,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2018,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,75
COUNTRIES,VUT,Vanuatu,2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,80
COUNTRIES,VUT,Vanuatu,2017,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2016,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,84
COUNTRIES,VUT,Vanuatu,2016,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2015,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,76
COUNTRIES,VUT,Vanuatu,2015,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2014,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2014,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,90
COUNTRIES,VUT,Vanuatu,2013,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,84
COUNTRIES,VUT,Vanuatu,2013,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2012,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2012,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,79
COUNTRIES,VUT,Vanuatu,2011,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2011,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,75
COUNTRIES,VUT,Vanuatu,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2010,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,70
COUNTRIES,VUT,Vanuatu,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2009,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,65
COUNTRIES,VUT,Vanuatu,2008,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2008,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,61
COUNTRIES,VUT,Vanuatu,2007,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2007,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,56
COUNTRIES,VUT,Vanuatu,2006,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2006,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,52
COUNTRIES,VUT,Vanuatu,2005,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,53
COUNTRIES,VUT,Vanuatu,2005,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2004,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,55
COUNTRIES,VUT,Vanuatu,2004,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2003,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,56
COUNTRIES,VUT,Vanuatu,2003,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2002,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2002,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,58
COUNTRIES,VUT,Vanuatu,2001,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2001,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,59
COUNTRIES,VUT,Vanuatu,2000,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,
COUNTRIES,VUT,Vanuatu,2000,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,61
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,533590,362793,67.99
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,533590,199978,37.48
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,535575,151011,28.2
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,535575,407949,76.17
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,537482,69292,13
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,537482,498537,93
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,548589,214509,39
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,539405,398896,74
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2017,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,541275,519056,96
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2017,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,550337,322243,59
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2016,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,543144,479468,88.28
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2016,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,551967,295085,53.46
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2015,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,551268,284151,51.5
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2015,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,544899,498987,91.57
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2014,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,574117,285709,49.76
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2014,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,584520,523468,89.56
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2013,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,580374,222403,38.32
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2013,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,584726,496363,84.89
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2012,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,585118,509827,87.13
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2012,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,576117,187659,32.57
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2011,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,573787,147949,25.78
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2011,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,585373,505385,86.34
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2010,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,585590,462749,79
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2010,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,573788,176712,30.8
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2009,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,583485,504940,87
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2009,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,571420,36593,6.4
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2008,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2008,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,581399,537802,93
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2007,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2007,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,579267,375960,65
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2006,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,577111,548254,95
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2006,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2005,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,537875,408121,76
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2005,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2004,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,513158,408287,80
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2004,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2003,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,525991,434647,83
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2002,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,550480,455468,83
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2001,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2001,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,549982,536244,98
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2000,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2000,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,530696,444776,84
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,67.99
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,37.48
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,28.2
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,76.17
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,93
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,13
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,39
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,74
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2017,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,96
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2017,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,59
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2016,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,53.46
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2016,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,88.28
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2015,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,91.57
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2015,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,52
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2014,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,89.34
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2014,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,50
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2013,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2013,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,84.89
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2012,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,87.13
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2012,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,32.57
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2011,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,86.34
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2011,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,25.78
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2010,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,79
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2010,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,30.8
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2009,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,87
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2009,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2008,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2008,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,93
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2007,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,65
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2006,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,95
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2006,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2005,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,76
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2005,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2004,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,80
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2004,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2003,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,83
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2002,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,83
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2002,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2001,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2001,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2000,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,84
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2000,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2022,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,68
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2022,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,37
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,68
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2021,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,37
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,76
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2020,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,28
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,13
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2019,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,39
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2018,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,74
COUNTRIES,VEN,Venezuela (Bolivarian Republic of),2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
